id,code,prefix,start,end,label
J80-87,J80-87,J,80.0,87.0,United States
J80-82,J80-82,J,80.0,82.0,Presidents messages and other executive papers
J100-981,J100-981,J,100.0,981.0,Other regions and countries
JA1-92,JA1-92,JA,1.0,92.0,Political science General
JA1-26,JA1-26,JA,1.0,26.0,Periodicals
JA27-34,JA27-34,JA,27.0,34.0,Societies
JA35.5,JA35.5,JA,35.5,35.5,Congresses
JA60-64,JA60-64,JA,60.0,64.0,Dictionaries and encyclopedias
JA71-80,JA71-80,JA,71.0,80.0,Theory. Relations to other subjects
JA81-84,JA81-84,JA,81.0,84.0,History
JA86-88,JA86-88,JA,86.0,88.0,Study and teaching. Research
JA92,JA92,JA,92.0,92.0,Collective biography of political scientists
JC11-605,JC11-605,JC,11.0,605.0,Political theory. The state. Theories of the state
JC47,JC47,JC,47.0,47.0,Oriental state
JC49,JC49,JC,49.0,49.0,Islamic state
JC51-93,JC51-93,JC,51.0,93.0,Ancient state
JC109-121,JC109-121,JC,109.0,121.0,Medieval state
JC131-273,JC131-273,JC,131.0,273.0,Modern state
JC177-178,JC177-178,JC,177.0,178.0,Thomas Paine
JC311-314,JC311-314,JC,311.0,314.0,Nationalism. Nation state
JC319-323,JC319-323,JC,319.0,323.0,Political geography
JC327,JC327,JC,327.0,327.0,Sovereignty
JC328.2,JC328.2,JC,328.2,328.2,Consensus. Consent of the governed
JC328.6-.65,JC328.6-.65,JC,328.6,0.65,Violence. Political violence
JC329,JC329,JC,329.0,329.0,Patriotism
JC345-347,JC345-347,JC,345.0,347.0,Symbolism
JC348-497,JC348-497,JC,348.0,497.0,Forms of the state
JC571-605,JC571-605,JC,571.0,605.0,"Purpose, functions, and relations of the state"
JF20-2112,JF20-2112,JF,20.0,2112.0,Political institutions and public administration
JF20-1177,JF20-1177,JF,20.0,1177.0,General. Comparative government
JF51-56,JF51-56,JF,51.0,56.0,General works. History
JF225-619,JF225-619,JF,225.0,619.0,Organs and functions of government
JF251-289,JF251-289,JF,251.0,289.0,Executive. Heads of state
JF331-341,JF331-341,JF,331.0,341.0,Parliamentary government
JF491-619,JF491-619,JF,491.0,619.0,Legislation. Legislative process. Law-making
JF799-1177,JF799-1177,JF,799.0,1177.0,Political rights. Political participation
JF1338-2112,JF1338-2112,JF,1338.0,2112.0,Public administration
JF1501-1521,JF1501-1521,JF,1501.0,1521.0,Civil service
JF2011-2112,JF2011-2112,JF,2011.0,2112.0,Political parties
JJ1000-1019,JJ1000-1019,JJ,1000.0,1019.0,Political institutions and public administration North America
JK1-9993,JK1-9993,JK,1.0,9993.0,Political institutions and public administration United States
JK1-9593,JK1-9593,JK,1.0,9593.0,United States
JK404-1685,JK404-1685,JK,404.0,1685.0,Government. Public administration
JK501-868,JK501-868,JK,501.0,868.0,Executive branch
JK631-868,JK631-868,JK,631.0,868.0,Civil Service. Departments and agencies
JK1012-1432,JK1012-1432,JK,1012.0,1432.0,Congress. Legislative branch
JK1154-1276,JK1154-1276,JK,1154.0,1276.0,Senate
JK1308-1432,JK1308-1432,JK,1308.0,1432.0,House of Representatives
JK1606-1683,JK1606-1683,JK,1606.0,1683.0,Capital. Public buildings. Government property. Government purchasing
JK1717-2217,JK1717-2217,JK,1717.0,2217.0,Political rights. Practical politics
JK1758-1761,JK1758-1761,JK,1758.0,1761.0,Citizenship
JK1846-1929,JK1846-1929,JK,1846.0,1929.0,Suffrage
JK1965-2217,JK1965-2217,JK,1965.0,2217.0,Electoral system
JK2255-2391,JK2255-2391,JK,2255.0,2391.0,Political parties
JK2403-9593,JK2403-9593,JK,2403.0,9593.0,State government
JK9663-9993,JK9663-9993,JK,9663.0,9993.0,Confederate States of America
JL1-3899,JL1-3899,JL,1.0,3899.0,"Political institutions and public administration Canada, Latin America, etc."
JL1-500,JL1-500,JL,1.0,500.0,Canada
JL599.5-839,JL599.5-839,JL,599.5,839.0,West Indies. Caribbean Area
JL1200-1299,JL1200-1299,JL,1200.0,1299.0,Mexico
JL1400-1679,JL1400-1679,JL,1400.0,1679.0,Central America
JL1850-3899,JL1850-3899,JL,1850.0,3899.0,South America
JN1-9689,JN1-9689,JN,1.0,9689.0,Political institutions and public administration Europe
JN1-97,JN1-97,JN,1.0,97.0,General
JN101-1371,JN101-1371,JN,101.0,1371.0,Great Britain
JN1187-1371,JN1187-1371,JN,1187.0,1371.0,Scotland
JN1395-1571.5,JN1395-1571.5,JN,1395.0,1571.5,Ireland
JN1601-2191,JN1601-2191,JN,1601.0,2191.0,Austria-Hungary. Austria. Hungary
JN2210-2229,JN2210-2229,JN,2210.0,2229.0,Czech Republic. Czechoslovakia
JN2240,JN2240,JN,2240.0,2240.0,Slovakia
JN2301-3007,JN2301-3007,JN,2301.0,3007.0,France
JN3201-4944,JN3201-4944,JN,3201.0,4944.0,Germany
JN5001-5191,JN5001-5191,JN,5001.0,5191.0,Greece
JN5201-5690,JN5201-5690,JN,5201.0,5690.0,Italy
JN5701-5999,JN5701-5999,JN,5701.0,5999.0,Netherlands
JN6101-6371,JN6101-6371,JN,6101.0,6371.0,Belgium
JN6500-6598,JN6500-6598,JN,6500.0,6598.0,Soviet Union. Russia. Former Soviet Republics
JN6615,JN6615,JN,6615.0,6615.0,Estonia
JN6630-6639,JN6630-6639,JN,6630.0,6639.0,Ukraine
JN6640-6649,JN6640-6649,JN,6640.0,6649.0,Belarus
JN6680-6689,JN6680-6689,JN,6680.0,6689.0,Moldova
JN6690-6699,JN6690-6699,JN,6690.0,6699.0,Russia Federation
JN6730-6739,JN6730-6739,JN,6730.0,6739.0,Latvia
JN6745,JN6745,JN,6745.0,6745.0,Lithuania
JN6750-6769,JN6750-6769,JN,6750.0,6769.0,Poland
JN7011-7066,JN7011-7066,JN,7011.0,7066.0,Scandinavia. Northern Europe
JN7101-7367,JN7101-7367,JN,7101.0,7367.0,Denmark
JN7370-7379,JN7370-7379,JN,7370.0,7379.0,Greenland
JN7380-7389,JN7380-7389,JN,7380.0,7389.0,Iceland
JN7390-7399,JN7390-7399,JN,7390.0,7399.0,Finland
JN7401-7695,JN7401-7695,JN,7401.0,7695.0,Norway
JN7721-7995,JN7721-7995,JN,7721.0,7995.0,Sweden
JN8101-8399,JN8101-8399,JN,8101.0,8399.0,Spain
JN8423-8661,JN8423-8661,JN,8423.0,8661.0,Portugal
JN8701-9599,JN8701-9599,JN,8701.0,9599.0,Switzerland
JN9600-9689,JN9600-9689,JN,9600.0,9689.0,Balkan States
JQ21-6651,JQ21-6651,JQ,21.0,6651.0,"Political institutions and public administration Asia, Africa, Australia, Pacific Area, etc."
JQ21-1852,JQ21-1852,JQ,21.0,1852.0,Asia
JQ200-620,JQ200-620,JQ,200.0,620.0,India
JQ1070-1199,JQ1070-1199,JQ,1070.0,1199.0,Central Asia Including former republics of the Soviet Union
JQ1499-1749,JQ1499-1749,JQ,1499.0,1749.0,"East Asia Including China, Japan, Korea"
JQ1758-1852,JQ1758-1852,JQ,1758.0,1852.0,"Middle East Including Turkey, Iran, Israel, Arabian Peninsula"
JQ1850,JQ1850,JQ,1850.0,1850.0,Arab countries
JQ1852,JQ1852,JQ,1852.0,1852.0,Islamic countries
JQ1870-3981,JQ1870-3981,JQ,1870.0,3981.0,Africa
JQ3981.5-3986.7,JQ3981.5-3986.7,JQ,3981.5,3986.7,Atlantic Ocean islands
JQ3995-6651,JQ3995-6651,JQ,3995.0,6651.0,Australia. New Zealand. Pacific Ocean islands
JS39-8500,JS39-8500,JS,39.0,8500.0,Local government. Municipal government
JS55-68,JS55-68,JS,55.0,68.0,History
JS141-163,JS141-163,JS,141.0,163.0,Executive branch. Mayor
JS171,JS171,JS,171.0,171.0,Legislative branch
JS221-227,JS221-227,JS,221.0,227.0,Elections. Local elections. Municipal elections
JS241-271,JS241-271,JS,241.0,271.0,Local government other than municipal
JS300-1583,JS300-1583,JS,300.0,1583.0,United States
JS1701-1800,JS1701-1800,JS,1701.0,1800.0,Canada
JS1840-2058.9,JS1840-2058.9,JS,1840.0,2058.9,West Indies. Caribbean Area
JS2101-2143,JS2101-2143,JS,2101.0,2143.0,Mexico
JS2145-2219,JS2145-2219,JS,2145.0,2219.0,Central America
JS2300-2778,JS2300-2778,JS,2300.0,2778.0,South America
JS3000-6949.89,JS3000-6949.89,JS,3000.0,6949.89,Europe
JS6950-7520,JS6950-7520,JS,6950.0,7520.0,Asia
JS7510,JS7510,JS,7510.0,7510.0,Arab countries
JS7520,JS7520,JS,7520.0,7520.0,Islamic countries
JS7525-7819.9,JS7525-7819.9,JS,7525.0,7819.9,Africa
JS7820-7827.9,JS7820-7827.9,JS,7820.0,7827.9,Atlantic Ocean islands
JS7900-7906.9,JS7900-7906.9,JS,7900.0,7906.9,Indian Ocean islands
JS8001-8490.9,JS8001-8490.9,JS,8001.0,8490.9,Australia. New Zealand. Pacific Ocean islands
JV1-9480,JV1-9480,JV,1.0,9480.0,Colonies and colonization. Emigration and immigration. International migration
JV1-5397,JV1-5397,JV,1.0,5397.0,Colonies and colonization
JV1-9,JV1-9,JV,1.0,9.0,Periodicals. Serials
JV10-19,JV10-19,JV,10.0,19.0,Societies
JV61-152,JV61-152,JV,61.0,152.0,History
JV412-461,JV412-461,JV,412.0,461.0,Administration
JV500-5397,JV500-5397,JV,500.0,5397.0,Colonizing nations
JV6001-9480,JV6001-9480,JV,6001.0,9480.0,Emigration and immigration. International migration
JV6001-6006,JV6001-6006,JV,6001.0,6006.0,Periodicals. Serials
JV6021-6033,JV6021-6033,JV,6021.0,6033.0,History
JV6091-6124,JV6091-6124,JV,6091.0,6124.0,Emigration
JV6201-6347,JV6201-6347,JV,6201.0,6347.0,Immigration
JV6403-7127,JV6403-7127,JV,6403.0,7127.0,United States
JV7200-7539,JV7200-7539,JV,7200.0,7539.0,"Canada, Latin America, etc."
JV7590-8339.7,JV7590-8339.7,JV,7590.0,8339.7,Europe
JV8490-8758,JV8490-8758,JV,8490.0,8758.0,Asia
JV8760,JV8760,JV,8760.0,8760.0,Arab countries
JV8762,JV8762,JV,8762.0,8762.0,Islamic countries
JV8790-9024.5,JV8790-9024.5,JV,8790.0,9024.5,Africa
JV9029-9036,JV9029-9036,JV,9029.0,9036.0,Atlantic Ocean islands
JV9040-9047,JV9040-9047,JV,9040.0,9047.0,Indian Ocean islands
JV9100-9269,JV9100-9269,JV,9100.0,9269.0,Australia. New Zealand
JV9290-9470,JV9290-9470,JV,9290.0,9470.0,Pacific Ocean islands
JX1-6650,JX1-6650,JX,1.0,6650.0,"International law, see JZ and KZ"
JX63-191,JX63-191,JX,63.0,191.0,Collections. Documents. Cases
JX220-1195,JX220-1195,JX,220.0,1195.0,"Collections, cases, etc. By country"
JX1261-1283,JX1261-1283,JX,1261.0,1283.0,Codification of international law
JX1305-1598,JX1305-1598,JX,1305.0,1598.0,Foreign relations
JX1621-1896,JX1621-1896,JX,1621.0,1896.0,Diplomacy
JX1901-1995,JX1901-1995,JX,1901.0,1995.0,"International arbitration, organization, etc."
JX2001-6650,JX2001-6650,JX,2001.0,6650.0,International law
JZ5-6530,JZ5-6530,JZ,5.0,6530.0,International relations
JZ5.5-18,JZ5.5-18,JZ,5.5,18.0,Periodicals
JZ24-38,JZ24-38,JZ,24.0,38.0,"Societies, associations, academies, institutes, etc., for the study of international relations"
JZ63-1153,JZ63-1153,JZ,63.0,1153.0,Sources
JZ221-1153,JZ221-1153,JZ,221.0,1153.0,By region or country
JZ1249-1254,JZ1249-1254,JZ,1249.0,1254.0,Relation to other disciplines and topics
JZ1305-2060,JZ1305-2060,JZ,1305.0,2060.0,Scope of international relations. Political theory. Diplomacy
JZ1329.5-1395,JZ1329.5-1395,JZ,1329.5,1395.0,By period
JZ1400-1454,JZ1400-1454,JZ,1400.0,1454.0,Diplomatic and consular service
JZ1464-2060,JZ1464-2060,JZ,1464.0,2060.0,"Scope of international relations with regard to countries, territories, regions, etc."
JZ3674-3875,JZ3674-3875,JZ,3674.0,3875.0,State territory and its parts
JZ3685,JZ3685,JZ,3685.0,3685.0,Boundaries
JZ3686-3875,JZ3686-3875,JZ,3686.0,3875.0,International waters
JZ4835-5490,JZ4835-5490,JZ,4835.0,5490.0,International organizations and associations
JZ4841-4848,JZ4841-4848,JZ,4841.0,4848.0,Political non-governmental organizations. NGOs
JZ4850-5490,JZ4850-5490,JZ,4850.0,5490.0,Intergovernmental organizations. IGOs
JZ4853-4934,JZ4853-4934,JZ,4853.0,4934.0,League of Nations
JZ4935-5160,JZ4935-5160,JZ,4935.0,5160.0,United Nations
JZ5511.2-6300,JZ5511.2-6300,JZ,5511.2,6300.0,Promotion of peace. Peaceful change
JZ5514-5526,JZ5514-5526,JZ,5514.0,5526.0,"Societies, associations, academies, institutes, etc., for peace promotion, research and education"
JZ5527-5532,JZ5527-5532,JZ,5527.0,5532.0,Congresses and conferences
JZ5587-6009,JZ5587-6009,JZ,5587.0,6009.0,International security. Disarmament. Global survival
JZ6010-6060,JZ6010-6060,JZ,6010.0,6060.0,Pacific settlement of international disputes
JZ6360-6377,JZ6360-6377,JZ,6360.0,6377.0,Non-military coercion
JZ6385-6405,JZ6385-6405,JZ,6385.0,6405.0,The armed conflict. War and order
JZ6422-6422.5,JZ6422-6422.5,JZ,6422.0,6422.5,Neutrality. Non-participation in wars. Norms of neutrality
JZ6530,JZ6530,JZ,6530.0,6530.0,Humanitarian aspects of war
KDZ1-4499,KDZ1-4499,KDZ,1.0,4499.0,America. North America
KDZ1-999,KDZ1-999,KDZ,1.0,999.0,General
KDZ1101-1197,KDZ1101-1197,KDZ,1101.0,1197.0,Organization of American States (OAS)
KDZ2001-2499.2,KDZ2001-2499.2,KDZ,2001.0,2499.2,Bermuda
KDZ3001-3499,KDZ3001-3499,KDZ,3001.0,3499.0,Greenland
KDZ4001-4499,KDZ4001-4499,KDZ,4001.0,4499.0,St. Pierre and Miquelon
KG1-999,KG1-999,KG,1.0,999.0,Latin America (General)
KG3001-KGH9499,KG3001-KGH9499,KG,3001.0,9499.0,Mexico and Central America
KG3001-3999,KG3001-3999,KG,3001.0,3999.0,General
KGA1-9000,KGA1-9000,KGA,1.0,9000.0,Belize
KGB1-9000,KGB1-9000,KGB,1.0,9000.0,Costa Rica
KGC1-9800,KGC1-9800,KGC,1.0,9800.0,El Salvador
KGD1-9990,KGD1-9990,KGD,1.0,9990.0,Guatemala
KGE1-9990,KGE1-9990,KGE,1.0,9990.0,Honduras
KGF1-9900,KGF1-9900,KGF,1.0,9900.0,Mexico
KGG1-9800,KGG1-9800,KGG,1.0,9800.0,Nicaragua
KGH1-8000,KGH1-8000,KGH,1.0,8000.0,Panama
KGH9001-9499,KGH9001-9499,KGH,9001.0,9499.0,Panama Canal Zone
KGJ1-KGZ499,KGJ1-KGZ499,KGJ,1.0,499.0,West Indies. Caribbean Area
KGJ1-999,KGJ1-999,KGJ,1.0,999.0,General
KGJ7001-7499,KGJ7001-7499,KGJ,7001.0,7499.0,Anguilla
KGK1-499,KGK1-499,KGK,1.0,499.0,Antigua and Barbuda
KGK1001-1499,KGK1001-1499,KGK,1001.0,1499.0,Aruba
KGL1-499,KGL1-499,KGL,1.0,499.0,Bahamas
KGL1001-1499,KGL1001-1499,KGL,1001.0,1499.0,Barbados
KGL2001-2499,KGL2001-2499,KGL,2001.0,2499.0,Bonaire
KGL3001-3499,KGL3001-3499,KGL,3001.0,3499.0,British Leeward Islands (General)
KGL4001-4499,KGL4001-4499,KGL,4001.0,4499.0,British Virgin Islands (General)
KGL5001-5999,KGL5001-5999,KGL,5001.0,5999.0,British West Indies (General)
KGL6001-6499,KGL6001-6499,KGL,6001.0,6499.0,British Windward Islands (General)
KGM0-499,KGM0-499,KGM,0.0,499.0,Cayman Islands
KGN1-9800,KGN1-9800,KGN,1.0,9800.0,Cuba
KGP1-499,KGP1-499,KGP,1.0,499.0,Curaçao
KGP2001-2499,KGP2001-2499,KGP,2001.0,2499.0,Dominica
KGQ1-9800,KGQ1-9800,KGQ,1.0,9800.0,Dominican Republic
KGR1-499,KGR1-499,KGR,1.0,499.0,Dutch Leeward Islands (General)
KGR1001-1499,KGR1001-1499,KGR,1001.0,1499.0,Dutch West Indies (General)
KGR2001-2499,KGR2001-2499,KGR,2001.0,2499.0,Dutch Windward Islands (General)
KGR3001-3499,KGR3001-3499,KGR,3001.0,3499.0,French West Indies (General)
KGR4001-4499,KGR4001-4499,KGR,4001.0,4499.0,Grenada
KGR5001-5499,KGR5001-5499,KGR,5001.0,5499.0,Guadeloupe
KGS1-9000,KGS1-9000,KGS,1.0,9000.0,Haiti
KGT1-499,KGT1-499,KGT,1.0,499.0,Jamaica
KGT1001-1499,KGT1001-1499,KGT,1001.0,1499.0,Martinique
KGT2001-2499,KGT2001-2499,KGT,2001.0,2499.0,Montserrat
KGU1-499,KGU1-499,KGU,1.0,499.0,Navassa Islands
KGV1-8200,KGV1-8200,KGV,1.0,8200.0,Puerto Rico
KGW1-499,KGW1-499,KGW,1.0,499.0,Saba
KGW2001-2499,KGW2001-2499,KGW,2001.0,2499.0,"Saint Christopher (Saint Kitts), Nevis, and Anguilla"
KGW3001-3499,KGW3001-3499,KGW,3001.0,3499.0,Saint Lucia
KGW5001-5499,KGW5001-5499,KGW,5001.0,5499.0,Saint Vincent and the Grenadines
KGW7001-7499,KGW7001-7499,KGW,7001.0,7499.0,Sint Eustatius
KGW8001-8499,KGW8001-8499,KGW,8001.0,8499.0,Sint Maarten
KGX1-499,KGX1-499,KGX,1.0,499.0,Trinidad and Tobago
KGY1-499,KGY1-499,KGY,1.0,499.0,Turks and Caicos Islands
KGZ1-499,KGZ1-499,KGZ,1.0,499.0,Virgin Islands of the United States
KH1-999,KH1-999,KH,1.0,999.0,South America (General)
KHA1-9800,KHA1-9800,KHA,1.0,9800.0,Argentina
KHC1-8200,KHC1-8200,KHC,1.0,8200.0,Bolivia
KHD1-9900,KHD1-9900,KHD,1.0,9900.0,Brazil
KHF1-9800,KHF1-9800,KHF,1.0,9800.0,Chile
KHH1-9900,KHH1-9900,KHH,1.0,9900.0,Colombia
KHK1-9990,KHK1-9990,KHK,1.0,9990.0,Ecuador
KHL1-9000,KHL1-9000,KHL,1.0,9000.0,Falkland Islands
KHM1-9000,KHM1-9000,KHM,1.0,9000.0,French Guiana
KHN1-9000,KHN1-9000,KHN,1.0,9000.0,Guyana
KHP1-9700,KHP1-9700,KHP,1.0,9700.0,Paraguay
KHQ1-9800,KHQ1-9800,KHQ,1.0,9800.0,Peru
KHR1-9000,KHR1-9000,KHR,1.0,9000.0,South Georgia and South Sandwich Islands
KHS1-9000,KHS1-9000,KHS,1.0,9000.0,Surinam
KHU1-9800,KHU1-9800,KHU,1.0,9800.0,Uruguay
KHW1-9900,KHW1-9900,KHW,1.0,9900.0,Venezuela
KD51-9500,KD51-9500,KD,51.0,9500.0,Law of England and Wales
KD51-59,KD51-59,KD,51.0,59.0,Bibliography
KD62,KD62,KD,62.0,62.0,Official gazettes
KD124-180,KD124-180,KD,124.0,180.0,Legislation
