id,label,federation,domain,uri,concept_ref,temporal_start,temporal_end,survey_depth,is_seed,prefix,start,end
PN611-649,Ancient,lcc,lcc,https://id.loc.gov/authorities/classification/PN611-649,https://id.loc.gov/authorities/classification/PN611-649,,,0,False,PN,611.0,649.0
PN661-694,Medieval (to 1500),lcc,lcc,https://id.loc.gov/authorities/classification/PN661-694,https://id.loc.gov/authorities/classification/PN661-694,,,0,False,PN,661.0,694.0
PN695-779,Modern,lcc,lcc,https://id.loc.gov/authorities/classification/PN695-779,https://id.loc.gov/authorities/classification/PN695-779,,,0,False,PN,695.0,779.0
PN801-820,Romance literature,lcc,lcc,https://id.loc.gov/authorities/classification/PN801-820,https://id.loc.gov/authorities/classification/PN801-820,,,0,False,PN,801.0,820.0
PN821-840,Germanic literature,lcc,lcc,https://id.loc.gov/authorities/classification/PN821-840,https://id.loc.gov/authorities/classification/PN821-840,,,0,False,PN,821.0,840.0
PN841,Black literature (General),lcc,lcc,https://id.loc.gov/authorities/classification/PN841,https://id.loc.gov/authorities/classification/PN841,,,0,False,PN,841.0,841.0
PN842,Jewish literature in various languages,lcc,lcc,https://id.loc.gov/authorities/classification/PN842,https://id.loc.gov/authorities/classification/PN842,,,0,False,PN,842.0,842.0
PN851-884,Comparative literature,lcc,lcc,https://id.loc.gov/authorities/classification/PN851-884,https://id.loc.gov/authorities/classification/PN851-884,,,0,False,PN,851.0,884.0
PN905-1008,Folk literature,lcc,lcc,https://id.loc.gov/authorities/classification/PN905-1008,https://id.loc.gov/authorities/classification/PN905-1008,,,0,False,PN,905.0,1008.0
PN980-995,Fables,lcc,lcc,https://id.loc.gov/authorities/classification/PN980-995,https://id.loc.gov/authorities/classification/PN980-995,,,0,False,PN,980.0,995.0
PN1008.2-1009.5,Juvenile literature,lcc,lcc,https://id.loc.gov/authorities/classification/PN1008.2-1009.5,https://id.loc.gov/authorities/classification/PN1008.2-1009.5,,,0,False,PN,1008.2,1009.5
PN1010-1525,Poetry,lcc,lcc,https://id.loc.gov/authorities/classification/PN1010-1525,https://id.loc.gov/authorities/classification/PN1010-1525,,,0,False,PN,1010.0,1525.0
PN1031-1049,"Theory, philosophy, relations, etc.",lcc,lcc,https://id.loc.gov/authorities/classification/PN1031-1049,https://id.loc.gov/authorities/classification/PN1031-1049,,,0,False,PN,1031.0,1049.0
PN1065-1085,"Relations to, and treatment of, special subjects",lcc,lcc,https://id.loc.gov/authorities/classification/PN1065-1085,https://id.loc.gov/authorities/classification/PN1065-1085,,,0,False,PN,1065.0,1085.0
PN1110-1279,History and criticism,lcc,lcc,https://id.loc.gov/authorities/classification/PN1110-1279,https://id.loc.gov/authorities/classification/PN1110-1279,,,0,False,PN,1110.0,1279.0
PN1301-1333,Epic poetry,lcc,lcc,https://id.loc.gov/authorities/classification/PN1301-1333,https://id.loc.gov/authorities/classification/PN1301-1333,,,0,False,PN,1301.0,1333.0
PN1341-1347,Folk poetry,lcc,lcc,https://id.loc.gov/authorities/classification/PN1341-1347,https://id.loc.gov/authorities/classification/PN1341-1347,,,0,False,PN,1341.0,1347.0
PN1351-1389,Lyric poetry,lcc,lcc,https://id.loc.gov/authorities/classification/PN1351-1389,https://id.loc.gov/authorities/classification/PN1351-1389,,,0,False,PN,1351.0,1389.0
PN1530,The monologue,lcc,lcc,https://id.loc.gov/authorities/classification/PN1530,https://id.loc.gov/authorities/classification/PN1530,,,0,False,PN,1530.0,1530.0
PN1551,The dialogue,lcc,lcc,https://id.loc.gov/authorities/classification/PN1551,https://id.loc.gov/authorities/classification/PN1551,,,0,False,PN,1551.0,1551.0
PN1560-1590,The performing arts. Show business,lcc,lcc,https://id.loc.gov/authorities/classification/PN1560-1590,https://id.loc.gov/authorities/classification/PN1560-1590,,,0,False,PN,1560.0,1590.0
PN1585-1589,Centers for the performing arts,lcc,lcc,https://id.loc.gov/authorities/classification/PN1585-1589,https://id.loc.gov/authorities/classification/PN1585-1589,,,0,False,PN,1585.0,1589.0
PN1600-3307,Drama,lcc,lcc,https://id.loc.gov/authorities/classification/PN1600-3307,https://id.loc.gov/authorities/classification/PN1600-3307,,,0,False,PN,1600.0,3307.0
PN1635-1650,"Relation to, and treatment of, special subjects",lcc,lcc,https://id.loc.gov/authorities/classification/PN1635-1650,https://id.loc.gov/authorities/classification/PN1635-1650,,,0,False,PN,1635.0,1650.0
PN1660-1693,Technique of dramatic composition,lcc,lcc,https://id.loc.gov/authorities/classification/PN1660-1693,https://id.loc.gov/authorities/classification/PN1660-1693,,,0,False,PN,1660.0,1693.0
PN1720-1861,History,lcc,lcc,https://id.loc.gov/authorities/classification/PN1720-1861,https://id.loc.gov/authorities/classification/PN1720-1861,,,0,False,PN,1720.0,1861.0
PN1865-1988,Special types,lcc,lcc,https://id.loc.gov/authorities/classification/PN1865-1988,https://id.loc.gov/authorities/classification/PN1865-1988,,,0,False,PN,1865.0,1988.0
PN1990-1992.92,Broadcasting,lcc,lcc,https://id.loc.gov/authorities/classification/PN1990-1992.92,https://id.loc.gov/authorities/classification/PN1990-1992.92,,,0,False,PN,1990.0,1992.92
PN1991-1991.9,Radio broadcasts,lcc,lcc,https://id.loc.gov/authorities/classification/PN1991-1991.9,https://id.loc.gov/authorities/classification/PN1991-1991.9,,,0,False,PN,1991.0,1991.9
PN1992-1992.92,Television broadcasts,lcc,lcc,https://id.loc.gov/authorities/classification/PN1992-1992.92,https://id.loc.gov/authorities/classification/PN1992-1992.92,,,0,False,PN,1992.0,1992.92
PN1992.93-1992.95,Nonbroadcast video recordings,lcc,lcc,https://id.loc.gov/authorities/classification/PN1992.93-1992.95,https://id.loc.gov/authorities/classification/PN1992.93-1992.95,,,0,False,PN,1992.93,1992.95
PN1993-1999,Motion pictures,lcc,lcc,https://id.loc.gov/authorities/classification/PN1993-1999,https://id.loc.gov/authorities/classification/PN1993-1999,,,0,False,PN,1993.0,1999.0
PN1997-1997.85,"Plays, scenarios, etc.",lcc,lcc,https://id.loc.gov/authorities/classification/PN1997-1997.85,https://id.loc.gov/authorities/classification/PN1997-1997.85,,,0,False,PN,1997.0,1997.85
PN2000-3307,Dramatic representation. The theater,lcc,lcc,https://id.loc.gov/authorities/classification/PN2000-3307,https://id.loc.gov/authorities/classification/PN2000-3307,,,0,False,PN,2000.0,3307.0
PN2061-2071,Art of acting,lcc,lcc,https://id.loc.gov/authorities/classification/PN2061-2071,https://id.loc.gov/authorities/classification/PN2061-2071,,,0,False,PN,2061.0,2071.0
PN2085-2091,The stage and accessories,lcc,lcc,https://id.loc.gov/authorities/classification/PN2085-2091,https://id.loc.gov/authorities/classification/PN2085-2091,,,0,False,PN,2085.0,2091.0
PN2131-2193,By period,lcc,lcc,https://id.loc.gov/authorities/classification/PN2131-2193,https://id.loc.gov/authorities/classification/PN2131-2193,,,0,False,PN,2131.0,2193.0
PN2219.3-3030,Special regions or countries,lcc,lcc,https://id.loc.gov/authorities/classification/PN2219.3-3030,https://id.loc.gov/authorities/classification/PN2219.3-3030,,,0,False,PN,2219.3,3030.0
PN3035,The Jewish theater,lcc,lcc,https://id.loc.gov/authorities/classification/PN3035,https://id.loc.gov/authorities/classification/PN3035,,,0,False,PN,3035.0,3035.0
PN3151-3171,Amateur theater,lcc,lcc,https://id.loc.gov/authorities/classification/PN3151-3171,https://id.loc.gov/authorities/classification/PN3151-3171,,,0,False,PN,3151.0,3171.0
PN3175-3191,College and school theatricals,lcc,lcc,https://id.loc.gov/authorities/classification/PN3175-3191,https://id.loc.gov/authorities/classification/PN3175-3191,,,0,False,PN,3175.0,3191.0
PN3203-3299,"Tableaux, pageants, ""Happenings,"" etc.",lcc,lcc,https://id.loc.gov/authorities/classification/PN3203-3299,https://id.loc.gov/authorities/classification/PN3203-3299,,,0,False,PN,3203.0,3299.0
PN3311-3503,Prose. Prose fiction,lcc,lcc,https://id.loc.gov/authorities/classification/PN3311-3503,https://id.loc.gov/authorities/classification/PN3311-3503,,,0,False,PN,3311.0,3503.0
PN3329-3352,"Philosophy, theory, etc.",lcc,lcc,https://id.loc.gov/authorities/classification/PN3329-3352,https://id.loc.gov/authorities/classification/PN3329-3352,,,0,False,PN,3329.0,3352.0
PN3355-3383,Technique. Authorship,lcc,lcc,https://id.loc.gov/authorities/classification/PN3355-3383,https://id.loc.gov/authorities/classification/PN3355-3383,,,0,False,PN,3355.0,3383.0
PN3427-3448,Special kinds of fiction. Fiction genres,lcc,lcc,https://id.loc.gov/authorities/classification/PN3427-3448,https://id.loc.gov/authorities/classification/PN3427-3448,,,0,False,PN,3427.0,3448.0
PN3451-3503,History,lcc,lcc,https://id.loc.gov/authorities/classification/PN3451-3503,https://id.loc.gov/authorities/classification/PN3451-3503,,,0,False,PN,3451.0,3503.0
PN4001-4355,"Oratory. Elocution, etc.",lcc,lcc,https://id.loc.gov/authorities/classification/PN4001-4355,https://id.loc.gov/authorities/classification/PN4001-4355,,,0,False,PN,4001.0,4355.0
PN4071-4095,Study and teaching,lcc,lcc,https://id.loc.gov/authorities/classification/PN4071-4095,https://id.loc.gov/authorities/classification/PN4071-4095,,,0,False,PN,4071.0,4095.0
PN4177-4191,Debating,lcc,lcc,https://id.loc.gov/authorities/classification/PN4177-4191,https://id.loc.gov/authorities/classification/PN4177-4191,,,0,False,PN,4177.0,4191.0
PN4199-4321,Recitations (in English),lcc,lcc,https://id.loc.gov/authorities/classification/PN4199-4321,https://id.loc.gov/authorities/classification/PN4199-4321,,,0,False,PN,4199.0,4321.0
PN4331-4355,Recitations in foreign languages,lcc,lcc,https://id.loc.gov/authorities/classification/PN4331-4355,https://id.loc.gov/authorities/classification/PN4331-4355,,,0,False,PN,4331.0,4355.0
PN4390,Diaries,lcc,lcc,https://id.loc.gov/authorities/classification/PN4390,https://id.loc.gov/authorities/classification/PN4390,,,0,False,PN,4390.0,4390.0
PN4400,Letters (Literary history),lcc,lcc,https://id.loc.gov/authorities/classification/PN4400,https://id.loc.gov/authorities/classification/PN4400,,,0,False,PN,4400.0,4400.0
PN4500,Essays (Literary history),lcc,lcc,https://id.loc.gov/authorities/classification/PN4500,https://id.loc.gov/authorities/classification/PN4500,,,0,False,PN,4500.0,4500.0
PN4699-5650,"Journalism. The periodical press, etc.",lcc,lcc,https://id.loc.gov/authorities/classification/PN4699-5650,https://id.loc.gov/authorities/classification/PN4699-5650,,,0,False,PN,4699.0,5650.0
PN4735-4748,Relation to the state. Government and the press. Liberty of the press,lcc,lcc,https://id.loc.gov/authorities/classification/PN4735-4748,https://id.loc.gov/authorities/classification/PN4735-4748,,,0,False,PN,4735.0,4748.0
PN4775-4784,Technique. Practical journalism,lcc,lcc,https://id.loc.gov/authorities/classification/PN4775-4784,https://id.loc.gov/authorities/classification/PN4775-4784,,,0,False,PN,4775.0,4784.0
PN4825-4830,Amateur journalism,lcc,lcc,https://id.loc.gov/authorities/classification/PN4825-4830,https://id.loc.gov/authorities/classification/PN4825-4830,,,0,False,PN,4825.0,4830.0
PN4832-4836,Magazines and other periodicals,lcc,lcc,https://id.loc.gov/authorities/classification/PN4832-4836,https://id.loc.gov/authorities/classification/PN4832-4836,,,0,False,PN,4832.0,4836.0
PN4840-5648,By region or country,lcc,lcc,https://id.loc.gov/authorities/classification/PN4840-5648,https://id.loc.gov/authorities/classification/PN4840-5648,,,0,False,PN,4840.0,5648.0
PN5650,The Jewish press,lcc,lcc,https://id.loc.gov/authorities/classification/PN5650,https://id.loc.gov/authorities/classification/PN5650,,,0,False,PN,5650.0,5650.0
PN6010-6790,Collections of general literature,lcc,lcc,https://id.loc.gov/authorities/classification/PN6010-6790,https://id.loc.gov/authorities/classification/PN6010-6790,,,0,False,PN,6010.0,6790.0
PN6066-6069,Special classes of authors,lcc,lcc,https://id.loc.gov/authorities/classification/PN6066-6069,https://id.loc.gov/authorities/classification/PN6066-6069,,,0,False,PN,6066.0,6069.0
PN6080-6095,Quotations,lcc,lcc,https://id.loc.gov/authorities/classification/PN6080-6095,https://id.loc.gov/authorities/classification/PN6080-6095,,,0,False,PN,6080.0,6095.0
PN6099-6110,Poetry,lcc,lcc,https://id.loc.gov/authorities/classification/PN6099-6110,https://id.loc.gov/authorities/classification/PN6099-6110,,,0,False,PN,6099.0,6110.0
PN6110.5-6120,Drama,lcc,lcc,https://id.loc.gov/authorities/classification/PN6110.5-6120,https://id.loc.gov/authorities/classification/PN6110.5-6120,,,0,False,PN,6110.5,6120.0
PN6120.15-6120.95,Fiction,lcc,lcc,https://id.loc.gov/authorities/classification/PN6120.15-6120.95,https://id.loc.gov/authorities/classification/PN6120.15-6120.95,,,0,False,PN,6120.15,6120.95
PN6121-6129,Orations,lcc,lcc,https://id.loc.gov/authorities/classification/PN6121-6129,https://id.loc.gov/authorities/classification/PN6121-6129,,,0,False,PN,6121.0,6129.0
PN6130-6140,Letters,lcc,lcc,https://id.loc.gov/authorities/classification/PN6130-6140,https://id.loc.gov/authorities/classification/PN6130-6140,,,0,False,PN,6130.0,6140.0
PN6141-6145,Essays,lcc,lcc,https://id.loc.gov/authorities/classification/PN6141-6145,https://id.loc.gov/authorities/classification/PN6141-6145,,,0,False,PN,6141.0,6145.0
PN6146.5-6231,Wit and humor,lcc,lcc,https://id.loc.gov/authorities/classification/PN6146.5-6231,https://id.loc.gov/authorities/classification/PN6146.5-6231,,,0,False,PN,6146.5,6231.0
PN6157-6222,By region or country,lcc,lcc,https://id.loc.gov/authorities/classification/PN6157-6222,https://id.loc.gov/authorities/classification/PN6157-6222,,,0,False,PN,6157.0,6222.0
PN6233-6238,Anacreontic literature,lcc,lcc,https://id.loc.gov/authorities/classification/PN6233-6238,https://id.loc.gov/authorities/classification/PN6233-6238,,,0,False,PN,6233.0,6238.0
PN6244-6246,Literary extracts. Commonplace books,lcc,lcc,https://id.loc.gov/authorities/classification/PN6244-6246,https://id.loc.gov/authorities/classification/PN6244-6246,,,0,False,PN,6244.0,6246.0
PN6249-6258,Ana,lcc,lcc,https://id.loc.gov/authorities/classification/PN6249-6258,https://id.loc.gov/authorities/classification/PN6249-6258,,,0,False,PN,6249.0,6258.0
PN6259-6268,Anecdotes. Table talk,lcc,lcc,https://id.loc.gov/authorities/classification/PN6259-6268,https://id.loc.gov/authorities/classification/PN6259-6268,,,0,False,PN,6259.0,6268.0
PN6269-6278,Aphorisms. Apothegms,lcc,lcc,https://id.loc.gov/authorities/classification/PN6269-6278,https://id.loc.gov/authorities/classification/PN6269-6278,,,0,False,PN,6269.0,6278.0
PN6279-6288,Epigrams,lcc,lcc,https://id.loc.gov/authorities/classification/PN6279-6288,https://id.loc.gov/authorities/classification/PN6279-6288,,,0,False,PN,6279.0,6288.0
PN6288.5-6298,Epitaphs,lcc,lcc,https://id.loc.gov/authorities/classification/PN6288.5-6298,https://id.loc.gov/authorities/classification/PN6288.5-6298,,,0,False,PN,6288.5,6298.0
PN6299-6308,Maxims,lcc,lcc,https://id.loc.gov/authorities/classification/PN6299-6308,https://id.loc.gov/authorities/classification/PN6299-6308,,,0,False,PN,6299.0,6308.0
PN6309-6318,Mottoes,lcc,lcc,https://id.loc.gov/authorities/classification/PN6309-6318,https://id.loc.gov/authorities/classification/PN6309-6318,,,0,False,PN,6309.0,6318.0
PN6319-6328,"Sayings, bon mots, etc.",lcc,lcc,https://id.loc.gov/authorities/classification/PN6319-6328,https://id.loc.gov/authorities/classification/PN6319-6328,,,0,False,PN,6319.0,6328.0
PN6329-6338,Thoughts,lcc,lcc,https://id.loc.gov/authorities/classification/PN6329-6338,https://id.loc.gov/authorities/classification/PN6329-6338,,,0,False,PN,6329.0,6338.0
PN6340-6348,Toasts,lcc,lcc,https://id.loc.gov/authorities/classification/PN6340-6348,https://id.loc.gov/authorities/classification/PN6340-6348,,,0,False,PN,6340.0,6348.0
PN6348.5-6358,"Emblems, devices",lcc,lcc,https://id.loc.gov/authorities/classification/PN6348.5-6358,https://id.loc.gov/authorities/classification/PN6348.5-6358,,,0,False,PN,6348.5,6358.0
PN6361,Paradoxes,lcc,lcc,https://id.loc.gov/authorities/classification/PN6361,https://id.loc.gov/authorities/classification/PN6361,,,0,False,PN,6361.0,6361.0
PN6366-6377,"Riddles, acrostics, charades, conundrums, etc.",lcc,lcc,https://id.loc.gov/authorities/classification/PN6366-6377,https://id.loc.gov/authorities/classification/PN6366-6377,,,0,False,PN,6366.0,6377.0
PN6400-6525,Proverbs,lcc,lcc,https://id.loc.gov/authorities/classification/PN6400-6525,https://id.loc.gov/authorities/classification/PN6400-6525,,,0,False,PN,6400.0,6525.0
PN6700-6790,"Comic books, strips, etc.",lcc,lcc,https://id.loc.gov/authorities/classification/PN6700-6790,https://id.loc.gov/authorities/classification/PN6700-6790,,,0,False,PN,6700.0,6790.0
PQ1-3999,French literature,lcc,lcc,https://id.loc.gov/authorities/classification/PQ1-3999,https://id.loc.gov/authorities/classification/PQ1-3999,,,0,False,PQ,1.0,3999.0
PQ1-771,History and criticism,lcc,lcc,https://id.loc.gov/authorities/classification/PQ1-771,https://id.loc.gov/authorities/classification/PQ1-771,,,0,False,PQ,1.0,771.0
PQ1-150,General,lcc,lcc,https://id.loc.gov/authorities/classification/PQ1-150,https://id.loc.gov/authorities/classification/PQ1-150,,,0,False,PQ,1.0,150.0
PQ151-221,Medieval. Old French,lcc,lcc,https://id.loc.gov/authorities/classification/PQ151-221,https://id.loc.gov/authorities/classification/PQ151-221,,,0,False,PQ,151.0,221.0
PQ226-317,Modern,lcc,lcc,https://id.loc.gov/authorities/classification/PQ226-317,https://id.loc.gov/authorities/classification/PQ226-317,,,0,False,PQ,226.0,317.0
PQ400-491,Poetry,lcc,lcc,https://id.loc.gov/authorities/classification/PQ400-491,https://id.loc.gov/authorities/classification/PQ400-491,,,0,False,PQ,400.0,491.0
PQ500-591,Drama,lcc,lcc,https://id.loc.gov/authorities/classification/PQ500-591,https://id.loc.gov/authorities/classification/PQ500-591,,,0,False,PQ,500.0,591.0
PQ601-771,Prose and prose fiction,lcc,lcc,https://id.loc.gov/authorities/classification/PQ601-771,https://id.loc.gov/authorities/classification/PQ601-771,,,0,False,PQ,601.0,771.0
PQ781-841,Folk literature,lcc,lcc,https://id.loc.gov/authorities/classification/PQ781-841,https://id.loc.gov/authorities/classification/PQ781-841,,,0,False,PQ,781.0,841.0
PQ845,Juvenile literature,lcc,lcc,https://id.loc.gov/authorities/classification/PQ845,https://id.loc.gov/authorities/classification/PQ845,,,0,False,PQ,845.0,845.0
PQ1100-1297,Collections,lcc,lcc,https://id.loc.gov/authorities/classification/PQ1100-1297,https://id.loc.gov/authorities/classification/PQ1100-1297,,,0,False,PQ,1100.0,1297.0
PQ1100-1145,General,lcc,lcc,https://id.loc.gov/authorities/classification/PQ1100-1145,https://id.loc.gov/authorities/classification/PQ1100-1145,,,0,False,PQ,1100.0,1145.0
PQ1160-1193,Poetry,lcc,lcc,https://id.loc.gov/authorities/classification/PQ1160-1193,https://id.loc.gov/authorities/classification/PQ1160-1193,,,0,False,PQ,1160.0,1193.0
PQ1211-1241,Drama,lcc,lcc,https://id.loc.gov/authorities/classification/PQ1211-1241,https://id.loc.gov/authorities/classification/PQ1211-1241,,,0,False,PQ,1211.0,1241.0
PQ1243-1297,Prose,lcc,lcc,https://id.loc.gov/authorities/classification/PQ1243-1297,https://id.loc.gov/authorities/classification/PQ1243-1297,,,0,False,PQ,1243.0,1297.0
PQ1300-1595,Old French literature,lcc,lcc,https://id.loc.gov/authorities/classification/PQ1300-1595,https://id.loc.gov/authorities/classification/PQ1300-1595,,,0,False,PQ,1300.0,1595.0
PQ1300-1391,Collections,lcc,lcc,https://id.loc.gov/authorities/classification/PQ1300-1391,https://id.loc.gov/authorities/classification/PQ1300-1391,,,0,False,PQ,1300.0,1391.0
PQ1411-1545,To 1350/1400,lcc,lcc,https://id.loc.gov/authorities/classification/PQ1411-1545,https://id.loc.gov/authorities/classification/PQ1411-1545,,,0,False,PQ,1411.0,1545.0
PQ1551-1595,15th century (to ca. 1525),lcc,lcc,https://id.loc.gov/authorities/classification/PQ1551-1595,https://id.loc.gov/authorities/classification/PQ1551-1595,,,0,False,PQ,1551.0,1595.0
PQ1600-2726,Modern literature,lcc,lcc,https://id.loc.gov/authorities/classification/PQ1600-2726,https://id.loc.gov/authorities/classification/PQ1600-2726,,,0,False,PQ,1600.0,2726.0
PQ1600-1709,16th century,lcc,lcc,https://id.loc.gov/authorities/classification/PQ1600-1709,https://id.loc.gov/authorities/classification/PQ1600-1709,,,0,False,PQ,1600.0,1709.0
PQ1710-1935,17th century,lcc,lcc,https://id.loc.gov/authorities/classification/PQ1710-1935,https://id.loc.gov/authorities/classification/PQ1710-1935,,,0,False,PQ,1710.0,1935.0
PQ1947-2147,18th century,lcc,lcc,https://id.loc.gov/authorities/classification/PQ1947-2147,https://id.loc.gov/authorities/classification/PQ1947-2147,,,0,False,PQ,1947.0,2147.0
PQ2149-2551,19th century,lcc,lcc,https://id.loc.gov/authorities/classification/PQ2149-2551,https://id.loc.gov/authorities/classification/PQ2149-2551,,,0,False,PQ,2149.0,2551.0
PQ2600-2651,1900-1960,lcc,lcc,https://id.loc.gov/authorities/classification/PQ2600-2651,https://id.loc.gov/authorities/classification/PQ2600-2651,,,0,False,PQ,2600.0,2651.0
PQ2660-2686,1961-2000,lcc,lcc,https://id.loc.gov/authorities/classification/PQ2660-2686,https://id.loc.gov/authorities/classification/PQ2660-2686,,,0,False,PQ,2660.0,2686.0
PQ2700-2726,2001-,lcc,lcc,https://id.loc.gov/authorities/classification/PQ2700-2726,https://id.loc.gov/authorities/classification/PQ2700-2726,,,0,False,PQ,2700.0,2726.0
PQ3800-3999,"Provincial, local, colonial, etc.",lcc,lcc,https://id.loc.gov/authorities/classification/PQ3800-3999,https://id.loc.gov/authorities/classification/PQ3800-3999,,,0,False,PQ,3800.0,3999.0
PQ4001-5999,Italian literature,lcc,lcc,https://id.loc.gov/authorities/classification/PQ4001-5999,https://id.loc.gov/authorities/classification/PQ4001-5999,,,0,False,PQ,4001.0,5999.0
PQ4001-4199.5,History and criticism,lcc,lcc,https://id.loc.gov/authorities/classification/PQ4001-4199.5,https://id.loc.gov/authorities/classification/PQ4001-4199.5,,,0,False,PQ,4001.0,4199.5
PQ4001-4063,General,lcc,lcc,https://id.loc.gov/authorities/classification/PQ4001-4063,https://id.loc.gov/authorities/classification/PQ4001-4063,,,0,False,PQ,4001.0,4063.0
PQ4064-4075,Early to 1500,lcc,lcc,https://id.loc.gov/authorities/classification/PQ4064-4075,https://id.loc.gov/authorities/classification/PQ4064-4075,,,0,False,PQ,4064.0,4075.0
PQ4077-4088,Modern,lcc,lcc,https://id.loc.gov/authorities/classification/PQ4077-4088,https://id.loc.gov/authorities/classification/PQ4077-4088,,,0,False,PQ,4077.0,4088.0
PQ4091-4131,Poetry,lcc,lcc,https://id.loc.gov/authorities/classification/PQ4091-4131,https://id.loc.gov/authorities/classification/PQ4091-4131,,,0,False,PQ,4091.0,4131.0
PQ4133-4160,Drama,lcc,lcc,https://id.loc.gov/authorities/classification/PQ4133-4160,https://id.loc.gov/authorities/classification/PQ4133-4160,,,0,False,PQ,4133.0,4160.0
PQ4161-4185,Prose,lcc,lcc,https://id.loc.gov/authorities/classification/PQ4161-4185,https://id.loc.gov/authorities/classification/PQ4161-4185,,,0,False,PQ,4161.0,4185.0
PQ4186-4199,Folk literature,lcc,lcc,https://id.loc.gov/authorities/classification/PQ4186-4199,https://id.loc.gov/authorities/classification/PQ4186-4199,,,0,False,PQ,4186.0,4199.0
PQ4199.5,Juvenile literature (General),lcc,lcc,https://id.loc.gov/authorities/classification/PQ4199.5,https://id.loc.gov/authorities/classification/PQ4199.5,,,0,False,PQ,4199.5,4199.5
PQ4201-4263,Collections,lcc,lcc,https://id.loc.gov/authorities/classification/PQ4201-4263,https://id.loc.gov/authorities/classification/PQ4201-4263,,,0,False,PQ,4201.0,4263.0
PQ4201-4204,General,lcc,lcc,https://id.loc.gov/authorities/classification/PQ4201-4204,https://id.loc.gov/authorities/classification/PQ4201-4204,,,0,False,PQ,4201.0,4204.0
PQ4205-4206,Translations,lcc,lcc,https://id.loc.gov/authorities/classification/PQ4205-4206,https://id.loc.gov/authorities/classification/PQ4205-4206,,,0,False,PQ,4205.0,4206.0
PQ4207-4225,Poetry,lcc,lcc,https://id.loc.gov/authorities/classification/PQ4207-4225,https://id.loc.gov/authorities/classification/PQ4207-4225,,,0,False,PQ,4207.0,4225.0
PQ4227-4245,Drama,lcc,lcc,https://id.loc.gov/authorities/classification/PQ4227-4245,https://id.loc.gov/authorities/classification/PQ4227-4245,,,0,False,PQ,4227.0,4245.0
PQ4247-4263,Prose,lcc,lcc,https://id.loc.gov/authorities/classification/PQ4247-4263,https://id.loc.gov/authorities/classification/PQ4247-4263,,,0,False,PQ,4247.0,4263.0
PQ4265-4556,Individual authors and works to 1400,lcc,lcc,https://id.loc.gov/authorities/classification/PQ4265-4556,https://id.loc.gov/authorities/classification/PQ4265-4556,,,0,False,PQ,4265.0,4556.0
PQ4561-4664,"Individual authors, 1400-1700",lcc,lcc,https://id.loc.gov/authorities/classification/PQ4561-4664,https://id.loc.gov/authorities/classification/PQ4561-4664,,,0,False,PQ,4561.0,4664.0
PQ4675-4734,"Individual authors, 1701-1900",lcc,lcc,https://id.loc.gov/authorities/classification/PQ4675-4734,https://id.loc.gov/authorities/classification/PQ4675-4734,,,0,False,PQ,4675.0,4734.0
PQ4800-4851,"Individual authors, 1900-1960",lcc,lcc,https://id.loc.gov/authorities/classification/PQ4800-4851,https://id.loc.gov/authorities/classification/PQ4800-4851,,,0,False,PQ,4800.0,4851.0
PQ4860-4886,"Individual authors, 1961-2000",lcc,lcc,https://id.loc.gov/authorities/classification/PQ4860-4886,https://id.loc.gov/authorities/classification/PQ4860-4886,,,0,False,PQ,4860.0,4886.0
PQ4900-4926,"Individual authors, 2001-",lcc,lcc,https://id.loc.gov/authorities/classification/PQ4900-4926,https://id.loc.gov/authorities/classification/PQ4900-4926,,,0,False,PQ,4900.0,4926.0
PQ5901-5999,"Regional, provincial, local, etc.",lcc,lcc,https://id.loc.gov/authorities/classification/PQ5901-5999,https://id.loc.gov/authorities/classification/PQ5901-5999,,,0,False,PQ,5901.0,5999.0
PQ6001-8929,Spanish literature,lcc,lcc,https://id.loc.gov/authorities/classification/PQ6001-8929,https://id.loc.gov/authorities/classification/PQ6001-8929,,,0,False,PQ,6001.0,8929.0
PQ6001-6168,History and criticism,lcc,lcc,https://id.loc.gov/authorities/classification/PQ6001-6168,https://id.loc.gov/authorities/classification/PQ6001-6168,,,0,False,PQ,6001.0,6168.0
PQ6001-6056,General,lcc,lcc,https://id.loc.gov/authorities/classification/PQ6001-6056,https://id.loc.gov/authorities/classification/PQ6001-6056,,,0,False,PQ,6001.0,6056.0
PQ6056,Moorish-Spanish literature,lcc,lcc,https://id.loc.gov/authorities/classification/PQ6056,https://id.loc.gov/authorities/classification/PQ6056,,,0,False,PQ,6056.0,6056.0
PQ6058-6060,Early to 1500,lcc,lcc,https://id.loc.gov/authorities/classification/PQ6058-6060,https://id.loc.gov/authorities/classification/PQ6058-6060,,,0,False,PQ,6058.0,6060.0
PQ6061-6073,Modern,lcc,lcc,https://id.loc.gov/authorities/classification/PQ6061-6073,https://id.loc.gov/authorities/classification/PQ6061-6073,,,0,False,PQ,6061.0,6073.0
PQ6075-6098,Poetry,lcc,lcc,https://id.loc.gov/authorities/classification/PQ6075-6098,https://id.loc.gov/authorities/classification/PQ6075-6098,,,0,False,PQ,6075.0,6098.0
PQ6098.7-6129,Drama,lcc,lcc,https://id.loc.gov/authorities/classification/PQ6098.7-6129,https://id.loc.gov/authorities/classification/PQ6098.7-6129,,,0,False,PQ,6098.7,6129.0
