id,label,federation,domain,uri,alt_labels,scope_note,temporal_range,spatial_anchor,concept_ref,person_ref,text_ref,event_ref,wikidata_qid,properties,aligned_ids,status,pattern_type,survey_depth
p0kh9dsj33x,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0kh9dsj33x,[],,"[-799, 43]",http://www.wikidata.org/entity/Q21,,,,,,"{'authority_id': 'p0kh9ds', 'source': 'p0kh9ds', 'spatial_coverage_description': 'England', 'editorial_note': 'September 2024 - revisions to reflect latest data as published May 2024', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q21']}",{},raw,UNKNOWN,0
p0kh9dszskn,Early Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0kh9dszskn,[],,"[-799, -299]",http://www.wikidata.org/entity/Q21,,,,,,"{'authority_id': 'p0kh9ds', 'source': 'p0kh9ds', 'spatial_coverage_description': 'England', 'editorial_note': 'September 2024 - revisions to reflect latest data as published May 2024', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q21']}",{},raw,UNKNOWN,0
p0kh9dsqx6c,Middle Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0kh9dsqx6c,[],,"[-299, -99]",http://www.wikidata.org/entity/Q21,,,,,,"{'authority_id': 'p0kh9ds', 'source': 'p0kh9ds', 'spatial_coverage_description': 'England', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q21']}",{},raw,UNKNOWN,0
p0kh9dst7t7,Prehistoric,periodo,roman_republic,https://n2t.net/ark:/99152/p0kh9dst7t7,[],,"[-999999, 43]",http://www.wikidata.org/entity/Q21,,,,,,"{'authority_id': 'p0kh9ds', 'source': 'p0kh9ds', 'spatial_coverage_description': 'England', 'editorial_note': 'September 2024 - revisions to reflect latest data as published May 2024', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q21']}",{},raw,UNKNOWN,0
p0kh9ds8p8k,Late Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0kh9ds8p8k,[],,"[-99, 43]",http://www.wikidata.org/entity/Q21,,,,,,"{'authority_id': 'p0kh9ds', 'source': 'p0kh9ds', 'spatial_coverage_description': 'England', 'editorial_note': 'September 2024 - revisions to reflect latest data as published May 2024', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q21']}",{},raw,UNKNOWN,0
p05krdx596r,Archaic Period,periodo,roman_republic,https://n2t.net/ark:/99152/p05krdx596r,[],,"[-699, -479]",http://www.wikidata.org/entity/Q1247159,,,,,,"{'authority_id': 'p05krdx', 'source': 'p05krdx', 'spatial_coverage_description': 'ancient Pylos', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q1247159']}",{},raw,UNKNOWN,0
p05krdxx73v,Roman Period,periodo,roman_republic,https://n2t.net/ark:/99152/p05krdxx73v,[],,"[-30, 400]",http://www.wikidata.org/entity/Q1247159,,,,,,"{'authority_id': 'p05krdx', 'source': 'p05krdx', 'spatial_coverage_description': 'ancient Pylos', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q1247159']}",{},raw,UNKNOWN,0
p05krdxktwz,Classical Period,periodo,roman_republic,https://n2t.net/ark:/99152/p05krdxktwz,[],,"[-479, -322]",http://www.wikidata.org/entity/Q1247159,,,,,,"{'authority_id': 'p05krdx', 'source': 'p05krdx', 'spatial_coverage_description': 'ancient Pylos', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q1247159']}",{},raw,UNKNOWN,0
p05krdx4jg8,Hellenistic Period,periodo,roman_republic,https://n2t.net/ark:/99152/p05krdx4jg8,[],,"[-322, -30]",http://www.wikidata.org/entity/Q1247159,,,,,,"{'authority_id': 'p05krdx', 'source': 'p05krdx', 'spatial_coverage_description': 'ancient Pylos', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q1247159']}",{},raw,UNKNOWN,0
p0ff3dt2w3c,La Tène D,periodo,roman_republic,https://n2t.net/ark:/99152/p0ff3dt2w3c,[],,"[-119, -49]",http://www.wikidata.org/entity/Q183,,,,,,"{'authority_id': 'p0ff3dt', 'source': 'p0ff3dt', 'spatial_coverage_description': 'La Tène (north-west Switzerland), Mosel-Rhineland', 'editorial_note': 'check map references', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q183', 'http://www.wikidata.org/entity/Q39']}",{},raw,UNKNOWN,0
p0ff3dt8qvz,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0ff3dt8qvz,[],,"[-749, -49]",,,,,,,"{'authority_id': 'p0ff3dt', 'source': 'p0ff3dt', 'spatial_coverage_description': 'Europe', 'editorial_note': '', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0ff3dt5x84,La Tène C,periodo,roman_republic,https://n2t.net/ark:/99152/p0ff3dt5x84,[],,"[-249, -119]",http://www.wikidata.org/entity/Q183,,,,,,"{'authority_id': 'p0ff3dt', 'source': 'p0ff3dt', 'spatial_coverage_description': 'La Tène (north-west Switzerland), Bohemia, Marne-Champagne, Mosel-Rhineland', 'editorial_note': 'check map references', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q183', 'http://www.wikidata.org/entity/Q142', 'http://www.wikidata.org/entity/Q39', 'http://www.wikidata.org/entity/Q213']}",{},raw,UNKNOWN,0
p0ff3dtthgg,Romano-Celtic,periodo,roman_republic,https://n2t.net/ark:/99152/p0ff3dtthgg,[],,"[-49, 300]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0ff3dt', 'source': 'p0ff3dt', 'spatial_coverage_description': 'Mediolanum, River Po, Rome', 'editorial_note': 'Map page 60.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0ff3dtw9p7,La Tène A,periodo,roman_republic,https://n2t.net/ark:/99152/p0ff3dtw9p7,[],,"[-479, -399]",http://www.wikidata.org/entity/Q183,,,,,,"{'authority_id': 'p0ff3dt', 'source': 'p0ff3dt', 'spatial_coverage_description': 'La Tène (north-west Switzerland), Bohemia, Marne-Champagne, Mosel-Rhineland', 'editorial_note': 'check map references', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q183', 'http://www.wikidata.org/entity/Q142', 'http://www.wikidata.org/entity/Q39', 'http://www.wikidata.org/entity/Q213']}",{},raw,UNKNOWN,0
p0ff3dtjscr,Hallstatt D,periodo,roman_republic,https://n2t.net/ark:/99152/p0ff3dtjscr,[],,"[-599, -479]",http://www.wikidata.org/entity/Q183,,,,,,"{'authority_id': 'p0ff3dt', 'source': 'p0ff3dt', 'spatial_coverage_description': 'west-central Austria', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q183', 'http://www.wikidata.org/entity/Q40', 'http://www.wikidata.org/entity/Q39', 'http://www.wikidata.org/entity/Q142', 'http://www.wikidata.org/entity/Q213', 'http://www.wikidata.org/entity/Q347']}",{},raw,UNKNOWN,0
p0ff3dtzkrr,La Tène Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0ff3dtzkrr,[],,"[-479, -49]",http://www.wikidata.org/entity/Q183,,,,,,"{'authority_id': 'p0ff3dt', 'source': 'p0ff3dt', 'spatial_coverage_description': 'La Tène (north-west Switzerland), Bohemia, Marne-Champagne, Mosel-Rhineland', 'editorial_note': 'check map references', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q183', 'http://www.wikidata.org/entity/Q142', 'http://www.wikidata.org/entity/Q39', 'http://www.wikidata.org/entity/Q213']}",{},raw,UNKNOWN,0
p0ff3dtsspk,Hallstatt Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0ff3dtsspk,[],,"[-1199, -479]",http://www.wikidata.org/entity/Q183,,,,,,"{'authority_id': 'p0ff3dt', 'source': 'p0ff3dt', 'spatial_coverage_description': 'west-central Austria', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q183', 'http://www.wikidata.org/entity/Q40', 'http://www.wikidata.org/entity/Q39', 'http://www.wikidata.org/entity/Q142', 'http://www.wikidata.org/entity/Q213', 'http://www.wikidata.org/entity/Q347']}",{},raw,UNKNOWN,0
p0ff3dtxq82,La Tène B,periodo,roman_republic,https://n2t.net/ark:/99152/p0ff3dtxq82,[],,"[-399, -249]",http://www.wikidata.org/entity/Q183,,,,,,"{'authority_id': 'p0ff3dt', 'source': 'p0ff3dt', 'spatial_coverage_description': 'La Tène (north-west Switzerland), Bohemia, Marne-Champagne, Mosel-Rhineland', 'editorial_note': 'check map references', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q183', 'http://www.wikidata.org/entity/Q142', 'http://www.wikidata.org/entity/Q39', 'http://www.wikidata.org/entity/Q213']}",{},raw,UNKNOWN,0
p0trc5r9m26,Basketmaker II,periodo,roman_republic,https://n2t.net/ark:/99152/p0trc5r9m26,[],,"[-999, 500]",http://www.wikidata.org/entity/Q30,,,,,,"{'authority_id': 'p0trc5r', 'source': 'p0trc5r', 'spatial_coverage_description': 'Southwestern Colorado / San Juan Basin', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q30']}",{},raw,UNKNOWN,0
p0244q7v2hf,Etruscan,periodo,roman_republic,https://n2t.net/ark:/99152/p0244q7v2hf,[],,"[-615, -508]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0244q7', 'source': 'p0244q7', 'spatial_coverage_description': 'pre-Roman Italy', 'editorial_note': '""Etruscans"" entry.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p03tcsst5z3,"South-Arabian, Pre-Aksumite and Proto-Aksumite",periodo,roman_republic,https://n2t.net/ark:/99152/p03tcsst5z3,[],,"[-999, 0]",http://www.wikidata.org/entity/Q115,,,,,,"{'authority_id': 'p03tcss', 'source': 'p03tcss', 'spatial_coverage_description': 'Ethiopia and Eritrea', 'editorial_note': 'Added at the request of project participant Pietro Liuzzo per email communication.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q115', 'http://www.wikidata.org/entity/Q986']}",{},raw,UNKNOWN,0
p0qhb666z72,римски,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb666z72,[],,"[-168, 564]",,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Kosovo, Serbia', 'editorial_note': 'Derived from FASTI, but no match in 2004 dataset.', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0qhb66rdj4,Late Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66rdj4,[],,"[-100, 42]",,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Britain', 'editorial_note': '', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0qhb6667kj,Jüngere Eisenzeit,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb6667kj,[],,"[-450, -1]",http://www.wikidata.org/entity/Q40,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Austria', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q40']}",{},raw,UNKNOWN,0
p0qhb66wzxd,železna doba,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66wzxd,[],,"[-750, -31]",http://www.wikidata.org/entity/Q215,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Slovenia', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q215']}",{},raw,UNKNOWN,0
p0qhb663qtk,цлассиц Илирски,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb663qtk,[],,"[-480, -337]",,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Kosovo, Serbia', 'editorial_note': '', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0qhb66c264,Hellenistic I,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66c264,[],,"[-325, -151]",http://www.wikidata.org/entity/Q229,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Cyprus', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q229']}",{},raw,UNKNOWN,0
p0qhb667rqt,classico,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb667rqt,[],,"[-480, -351]",,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Sicily', 'editorial_note': 'Derived from FASTI, but no match in 2004 dataset.', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0qhb66qb6d,La Tène C,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66qb6d,[],,"[-250, -121]",http://www.wikidata.org/entity/Q183,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Germany, Switzerland, Czech Republic, Liechtenstein', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q183', 'http://www.wikidata.org/entity/Q39', 'http://www.wikidata.org/entity/Q213', 'http://www.wikidata.org/entity/Q347']}",{},raw,UNKNOWN,0
p0qhb66vmkm,късна желязна епоха,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66vmkm,[],,"[-500, 14]",http://www.wikidata.org/entity/Q219,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Bulgaria', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q219']}",{},raw,UNKNOWN,0
p0qhb66w6bn,La Tène I,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66w6bn,[],,"[-450, -261]",http://www.wikidata.org/entity/Q142,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'France', 'editorial_note': 'Derived from INRAP, but no match in the 2007 dataset.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q142']}",{},raw,UNKNOWN,0
p0qhb66xg5g,републиканац,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66xg5g,[],,"[-168, -1]",,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Kosovo, Serbia', 'editorial_note': '', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0qhb66gtm2,Alto Romano,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66gtm2,[],,"[-50, 199]",http://www.wikidata.org/entity/Q29,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Spain', 'editorial_note': 'Derived from FASTI, but no match in 2004 dataset.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q29']}",{},raw,UNKNOWN,0
p0qhb6644wz,желязна епоха,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb6644wz,[],,"[-1100, 14]",http://www.wikidata.org/entity/Q219,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Bulgaria', 'editorial_note': 'This period is derived from the aggregation of two periods in the 2004 Fasti Periodization: http://n2t.net/ark:/99152/p06v8w45j9q, http://n2t.net/ark:/99152/p06v8w4bf8s.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q219']}",{},raw,UNKNOWN,0
p0qhb66mvjk,Romano Repubblicano,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66mvjk,[],,"[-350, -28]",,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Italy less Sicily, Sardinia, Tuscany, Umbria', 'editorial_note': '', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0qhb667g25,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb667g25,[],,"[-500, 1049]",,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Norway', 'editorial_note': '', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0qhb66crw7,Förromersk järnålder,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66crw7,[],,"[-500, -1]",http://www.wikidata.org/entity/Q34,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Sweden', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q34']}",{},raw,UNKNOWN,0
p0qhb669hgd,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb669hgd,[],,"[-800, 42]",,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Britain', 'editorial_note': '', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0qhb66qzqh,repubblicano,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66qzqh,[],,"[-238, -28]",,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Sardinia', 'editorial_note': 'Derived from FASTI, but no match in 2004 dataset.', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0qhb66hczt,imperiale,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66hczt,[],,"[-27, 399]",,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Sardinia', 'editorial_note': 'Derived from FASTI, but no match in 2004 dataset.', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0qhb66zc67,késő vaskor,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66zc67,[],,"[-450, -101]",http://www.wikidata.org/entity/Q28,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Hungary', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q28']}",{},raw,UNKNOWN,0
p0qhb66twkg,Epoca Fierului,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66twkg,[],,"[-1050, 106]",http://www.wikidata.org/entity/Q218,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Romania', 'editorial_note': 'This period is derived from the aggregation of two periods in the 2004 Fasti Periodization: http://n2t.net/ark:/99152/p06v8w4mwbd, http://n2t.net/ark:/99152/p06v8w4ssdg. Typographical error in stop date corrected September 2017.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q218']}",{},raw,UNKNOWN,0
p0qhb6658kk,Arkaike/Para qytetare ilire,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb6658kk,[],,"[-600, -481]",http://www.wikidata.org/entity/Q222,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Albania', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q222']}",{},raw,UNKNOWN,0
p0qhb66ktnz,Late IJzertijd,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66ktnz,[],,"[-250, -13]",http://www.wikidata.org/entity/Q55,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Netherlands', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q55']}",{},raw,UNKNOWN,0
p0qhb66nbcf,Classical (Cypro-Classical) I,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66nbcf,[],,"[-475, -401]",http://www.wikidata.org/entity/Q229,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Cyprus', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q229']}",{},raw,UNKNOWN,0
p0qhb66wn6t,Midden IJzertijd,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66wn6t,[],,"[-500, -251]",http://www.wikidata.org/entity/Q55,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Netherlands', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q55']}",{},raw,UNKNOWN,0
p0qhb66p4xt,zgodnjerimska doba,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66p4xt,[],,"[-30, 299]",http://www.wikidata.org/entity/Q215,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Slovenia', 'editorial_note': 'Derived from FASTI, but no match in the 2004 dataset.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q215']}",{},raw,UNKNOWN,0
p0qhb66h457,La Tène D,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66h457,[],,"[-120, -51]",http://www.wikidata.org/entity/Q183,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Germany, Switzerland, Czech Republic, Liechtenstein', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q183', 'http://www.wikidata.org/entity/Q39', 'http://www.wikidata.org/entity/Q213', 'http://www.wikidata.org/entity/Q347']}",{},raw,UNKNOWN,0
p0qhb665tzz,Classico,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb665tzz,[],,"[-480, -351]",,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Italy less Sicily, Sardinia, Tuscany, Umbria', 'editorial_note': '', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0qhb6666wx,Edad del Hierro,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb6666wx,[],,"[-800, -51]",http://www.wikidata.org/entity/Q29,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Spain', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q29']}",{},raw,UNKNOWN,0
