child_qid,child_label,parent_qid,parent_label,direction,level
Q11396226,kiridōshi,Q83620,thoroughfare,down,1
Q11830872,Q11830872,Q83620,thoroughfare,down,1
Q12048595,Q12048595,Q83620,thoroughfare,down,1
Q12409362,Maaleh,Q83620,thoroughfare,down,1
Q13634881,passageway,Q83620,thoroughfare,down,1
Q16544740,cours,Q83620,thoroughfare,down,1
Q16634966,public staircase,Q83620,thoroughfare,down,1
Q16645058,Q16645058,Q83620,thoroughfare,down,1
Q16670746,Q16670746,Q83620,thoroughfare,down,1
Q21680867,Q21680867,Q83620,thoroughfare,down,1
Q21950761,Q21950761,Q83620,thoroughfare,down,1
Q28528287,greenway,Q83620,thoroughfare,down,1
Q31842304,Service paths,Q83620,thoroughfare,down,1
Q34976110,easiest route to the summit,Q83620,thoroughfare,down,1
Q38738374,machinami,Q83620,thoroughfare,down,1
Q51776866,tourism route,Q83620,thoroughfare,down,1
Q55097207,former road,Q83620,thoroughfare,down,1
Q62059481,crossing,Q83620,thoroughfare,down,1
Q88996698,ecopista,Q83620,thoroughfare,down,1
Q91321273,Q91321273,Q83620,thoroughfare,down,1
Q96242832,Q96242832,Q83620,thoroughfare,down,1
Q99228502,avenue,Q83620,thoroughfare,down,1
Q99336943,cliff path,Q83620,thoroughfare,down,1
Q99472368,transnational road,Q83620,thoroughfare,down,1
Q102307360,cycling route,Q83620,thoroughfare,down,1
Q108607444,stroad,Q83620,thoroughfare,down,1
Q113678998,tree road,Q83620,thoroughfare,down,1
Q116732101,cross access,Q83620,thoroughfare,down,1
Q123414165,road or street,Q83620,thoroughfare,down,1
Q124461364,co-named street,Q83620,thoroughfare,down,1
Q125744613,Ralaimongo Ambohidahy tunnel,Q83620,thoroughfare,down,1
Q128796935,access road,Q83620,thoroughfare,down,1
Q137142578,state route,Q83620,thoroughfare,down,1
Q1322323,itinerary,Q1297806,transport route,up,1
Q1322323,itinerary,Q1371819,plan,up,1
Q34442,road,Q1322323,itinerary,down,1
Q337912,pilgrims' way,Q1322323,itinerary,down,1
Q359309,detour,Q1322323,itinerary,down,1
Q648116,via ferrata,Q1322323,itinerary,down,1
Q1042490,trail blazing,Q1322323,itinerary,down,1
Q1322321,rat running,Q1322323,itinerary,down,1
Q1377409,Cultural Route of the Council of Europe,Q1322323,itinerary,down,1
Q1406331,scenic route,Q1322323,itinerary,down,1
Q1421549,parcours trail,Q1322323,itinerary,down,1
Q1431696,post road,Q1322323,itinerary,down,1
Q1433983,flight route,Q1322323,itinerary,down,1
Q1941458,Q1941458,Q1322323,itinerary,down,1
Q2091018,Q2091018,Q1322323,itinerary,down,1
Q2143825,hiking trail,Q1322323,itinerary,down,1
Q2235883,Q2235883,Q1322323,itinerary,down,1
Q2408737,Hanseatic route,Q1322323,itinerary,down,1
Q2410519,puzzle ride,Q1322323,itinerary,down,1
Q2422237,star ride,Q1322323,itinerary,down,1
Q2512606,urban cycling route,Q1322323,itinerary,down,1
Q2580598,Q2580598,Q1322323,itinerary,down,1
Q3233937,orientation ride,Q1322323,itinerary,down,1
Q3240003,bus route,Q1322323,itinerary,down,1
Q3941818,refugee routes in the Mediterranean,Q1322323,itinerary,down,1
Q3941819,Migrants' African routes,Q1322323,itinerary,down,1
Q4417384,Silver Ring of Russia,Q1322323,itinerary,down,1
Q5739064,heritage trail,Q1322323,itinerary,down,1
Q12297212,procession route,Q1322323,itinerary,down,1
Q13405588,long-distance trail,Q1322323,itinerary,down,1
Q13479645,Transatlantic crossing,Q1322323,itinerary,down,1
Q14215454,felucca cruise on the Nile,Q1322323,itinerary,down,1
Q20631779,Ruta de transito,Q1322323,itinerary,down,1
Q21781570,postal route,Q1322323,itinerary,down,1
Q25327006,travel itinerary,Q1322323,itinerary,down,1
Q30748018,sea route,Q1322323,itinerary,down,1
Q47075851,marked hiking route,Q1322323,itinerary,down,1
Q56319548,migration route,Q1322323,itinerary,down,1
Q107289573,Wikivoyage itinerary,Q1322323,itinerary,down,1
Q107383099,Great Volga route,Q1322323,itinerary,down,1
Q107587894,inverse route,Q1322323,itinerary,down,1
Q110647676,Homiel - Horki,Q1322323,itinerary,down,1
Q115156567,Q115156567,Q1322323,itinerary,down,1
Q115410915,GR 293,Q1322323,itinerary,down,1
Q116487345,Q116487345,Q1322323,itinerary,down,1
Q120003464,Main Carpathian Trail,Q1322323,itinerary,down,1
Q120639640,Q120639640,Q1322323,itinerary,down,1
Q130537139,PR-AV 19,Q1322323,itinerary,down,1
Q133846815,Link,Q1322323,itinerary,down,1
Q134078772,snorkeling Trail,Q1322323,itinerary,down,1
Q138473372,bouldering circuit,Q1322323,itinerary,down,1
Q27955379,road transport infrastructure,Q376799,transport infrastructure,up,1
Q34442,road,Q27955379,road transport infrastructure,down,1
Q1854964,Q1854964,Q27955379,road transport infrastructure,down,1
Q2091725,passing place,Q27955379,road transport infrastructure,down,1
Q2209263,Q2209263,Q27955379,road transport infrastructure,down,1
Q2354973,road tunnel,Q27955379,road transport infrastructure,down,1
Q2485847,Q2485847,Q27955379,road transport infrastructure,down,1
Q2533867,Q2533867,Q27955379,road transport infrastructure,down,1
Q2549568,Q2549568,Q27955379,road transport infrastructure,down,1
Q10516288,Q10516288,Q27955379,road transport infrastructure,down,1
Q25111087,truck apron,Q27955379,road transport infrastructure,down,1
Q110161282,toll plaza,Q27955379,road transport infrastructure,down,1
Q112109740,Yangbei New Village Parking Lot,Q27955379,road transport infrastructure,down,1
Q28456301,linear infrastructure intrusions,Q16934857,environmental change,up,1
Q34442,road,Q28456301,linear infrastructure intrusions,down,1
Q113519195,"long, thin object",Q223557,physical object,up,1
Q6607,guitar,Q113519195,"long, thin object",down,1
Q34442,road,Q113519195,"long, thin object",down,1
Q44416,necktie,Q113519195,"long, thin object",down,1
Q80228,bottle,Q113519195,"long, thin object",down,1
Q5615445,guide rail,Q113519195,"long, thin object",down,1
Q111726451,cord,Q113519195,"long, thin object",down,1
Q123414165,road or street,Q83620,thoroughfare,up,1
Q123414165,road or street,Q376799,transport infrastructure,up,1
Q123414165,road or street,Q618123,geographical feature,up,1
Q123414165,road or street,Q811979,architectural structure,up,1
Q123414165,road or street,Q2221906,geographic location,up,1
Q34442,road,Q123414165,road or street,down,1
Q2961103,tree tunnel,Q123414165,road or street,down,1
Q283202,harbor,Q39594,bay,up,1
Q44782,port,Q283202,harbor,down,1
Q828909,wharf,Q283202,harbor,down,1
Q1525891,typhoon shelter,Q283202,harbor,down,1
Q6034850,inland harbor,Q283202,harbor,down,1
Q10512405,guest harbor,Q283202,harbor,down,1
Q10952797,anchorage,Q283202,harbor,down,1
Q13424466,natural harbor,Q283202,harbor,down,1
Q105502471,Q105502471,Q283202,harbor,down,1
Q114640297,Q114640297,Q283202,harbor,down,1
Q133892746,Södra hamnen,Q283202,harbor,down,1
Q135702569,Harbour of Sougia,Q283202,harbor,down,1
Q811430,fixed construction,Q618123,geographical feature,up,1
Q811430,fixed construction,Q8205328,artificial physical object,up,1
Q20675,duck decoy,Q811430,fixed construction,down,1
Q37442,curb,Q811430,fixed construction,down,1
Q44782,port,Q811430,fixed construction,down,1
Q46686,reredos,Q811430,fixed construction,down,1
Q59772,lime kiln,Q811430,fixed construction,down,1
Q60142,podium,Q811430,fixed construction,down,1
Q81715,barricade,Q811430,fixed construction,down,1
Q83180,roof,Q811430,fixed construction,down,1
Q89531,tenaille,Q811430,fixed construction,down,1
Q145765,tensile structure,Q811430,fixed construction,down,1
Q148571,fence,Q811430,fixed construction,down,1
Q170552,balcony,Q811430,fixed construction,down,1
Q191360,foundation,Q811430,fixed construction,down,1
Q194428,stage,Q811430,fixed construction,down,1
Q213643,silo,Q811430,fixed construction,down,1
Q215635,breakwater,Q811430,fixed construction,down,1
Q247739,gate,Q811430,fixed construction,down,1
Q251013,bus trap,Q811430,fixed construction,down,1
Q294297,public bookcase,Q811430,fixed construction,down,1
Q301869,inundation,Q811430,fixed construction,down,1
Q303392,Aasdach,Q811430,fixed construction,down,1
Q402996,ahu,Q811430,fixed construction,down,1
Q450611,coupure,Q811430,fixed construction,down,1
Q532998,manhole,Q811430,fixed construction,down,1
Q586938,spina,Q811430,fixed construction,down,1
Q634209,Cointet-element,Q811430,fixed construction,down,1
Q648145,water crane,Q811430,fixed construction,down,1
Q811463,human-made geographic feature,Q811430,fixed construction,down,1
Q811979,architectural structure,Q811430,fixed construction,down,1
Q828909,wharf,Q811430,fixed construction,down,1
Q838043,trabucco,Q811430,fixed construction,down,1
Q845075,mechanically stabilized earth,Q811430,fixed construction,down,1
Q846907,spiral,Q811430,fixed construction,down,1
Q910386,taxiway,Q811430,fixed construction,down,1
Q939644,high cross,Q811430,fixed construction,down,1
Q948878,dovecote,Q811430,fixed construction,down,1
Q964257,bloomery,Q811430,fixed construction,down,1
Q967893,web decoration,Q811430,fixed construction,down,1
Q1180029,sambadrome,Q811430,fixed construction,down,1
Q1188866,guard rail,Q811430,fixed construction,down,1
Q1309241,swing axle,Q811430,fixed construction,down,1
Q1314860,secondary school,Q811430,fixed construction,down,1
Q1322402,nonbuilding structure,Q811430,fixed construction,down,1
Q1353702,river control,Q811430,fixed construction,down,1
Q1365426,ground support system,Q811430,fixed construction,down,1
Q1388326,kraal,Q811430,fixed construction,down,1
Q1409761,furnace,Q811430,fixed construction,down,1
Q1411945,civil engineering construction,Q811430,fixed construction,down,1
Q1424019,hay rack,Q811430,fixed construction,down,1
Q1430809,bullet trap,Q811430,fixed construction,down,1
Q1493816,Q1493816,Q811430,fixed construction,down,1
Q1567938,boom,Q811430,fixed construction,down,1
Q1580122,hyperboloid structure,Q811430,fixed construction,down,1
Q1584134,mound,Q811430,fixed construction,down,1
Q1660150,steel design,Q811430,fixed construction,down,1
Q1661732,pedestrian chicane,Q811430,fixed construction,down,1
Q1690211,lavoir,Q811430,fixed construction,down,1
Q1822130,Q1822130,Q811430,fixed construction,down,1
Q1876382,sperm web,Q811430,fixed construction,down,1
Q1936980,sheet piling,Q811430,fixed construction,down,1
Q1976960,Q1976960,Q811430,fixed construction,down,1
Q1989118,stork village,Q811430,fixed construction,down,1
Q2009795,Q2009795,Q811430,fixed construction,down,1
Q2035357,parterre,Q811430,fixed construction,down,1
Q2052888,caisson,Q811430,fixed construction,down,1
Q2084929,property separation,Q811430,fixed construction,down,1
Q2095802,Q2095802,Q811430,fixed construction,down,1
Q2121471,Q2121471,Q811430,fixed construction,down,1
Q2131593,framing,Q811430,fixed construction,down,1
Q2156655,rose arch,Q811430,fixed construction,down,1
Q2162190,structural work,Q811430,fixed construction,down,1
