qid,qid_label,periodo_ids,canonical_type,confidence,has_temporal,has_geographical,coverage_badge,p31_rows_count,geo_rows_count,temporal_rows_count,decision_rationale_json
Q111657374,Bronsålder Period V,vn2frrq4x,UNRESOLVED_FOR_SCA,0.00,true,false,silver,1,0,3,"{""qid"": {""id"": ""Q111657374"", ""label"": ""Bronsålder Period V""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""vn2frrq4x""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q15401633"", ""label"": ""archaeological period""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q111657361"", ""label"": ""Bronsålder Period IV""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q1758757"", ""label"": ""Late Bronze Age (Europe)""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q111657385"", ""label"": ""Bronsålder Period VI""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-0900-00-00T00:00:00Z;precision=8""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-0600-00-00T00:00:00Z;precision=8""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""vn2frrq4x""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q111657374"", ""label"": ""Bronsålder Period V""}, ""periodo_ids"": [""vn2frrq4x""], ""property_ids"": [""P155"", ""P156"", ""P31"", ""P361"", ""P580"", ""P582"", ""P9350""]}]}"
Q111657385,Bronsålder Period VI,vn2frdpb3,UNRESOLVED_FOR_SCA,0.00,true,false,silver,1,0,3,"{""qid"": {""id"": ""Q111657385"", ""label"": ""Bronsålder Period VI""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""vn2frdpb3""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q15401633"", ""label"": ""archaeological period""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q1758757"", ""label"": ""Late Bronze Age (Europe)""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q111657374"", ""label"": ""Bronsålder Period V""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q2566630"", ""label"": ""Roman Iron Age""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-0600-00-00T00:00:00Z;precision=8""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-0500-00-00T00:00:00Z;precision=8""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""vn2frdpb3""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q111657385"", ""label"": ""Bronsålder Period VI""}, ""periodo_ids"": [""vn2frdpb3""], ""property_ids"": [""P155"", ""P156"", ""P31"", ""P361"", ""P580"", ""P582"", ""P9350""]}]}"
Q1135852,Guangxu Era,8m57hg5gw,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,1,1,3,"{""qid"": {""id"": ""Q1135852"", ""label"": ""Guangxu Era""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""8m57hg5gw""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q845538"", ""label"": ""Chinese era name""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q1135888"", ""label"": ""Xuantong""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q1135837"", ""label"": ""Tongzhi Era""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=+1875-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=+1908-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""8m57hg5gw""}}], ""geographical"": [{""property"": {""id"": ""P17"", ""label"": ""country""}, ""value"": {""id"": ""Q8733"", ""label"": ""Qing dynasty""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q1135852"", ""label"": ""Guangxu Era""}, ""periodo_ids"": [""8m57hg5gw""], ""property_ids"": [""P155"", ""P156"", ""P17"", ""P31"", ""P580"", ""P582"", ""P9350""]}]}"
Q114867307,Achaemenid Period,83p5r9rs7,UNRESOLVED_FOR_SCA,0.00,true,false,silver,1,0,3,"{""qid"": {""id"": ""Q114867307"", ""label"": ""Achaemenid Period""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""83p5r9rs7""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q11514315"", ""label"": ""historical period""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q114869307"", ""label"": ""Neo Babylonian Period""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q29297050"", ""label"": ""Neo-Elamite period""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q428995"", ""label"": ""Hellenistic period""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q115664693"", ""label"": ""Selucid Period""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q114877775"", ""label"": ""Parthian Period""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-0547-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-0331-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""83p5r9rs7""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q114867307"", ""label"": ""Achaemenid Period""}, ""periodo_ids"": [""83p5r9rs7""], ""property_ids"": [""P155"", ""P156"", ""P31"", ""P580"", ""P582"", ""P9350""]}]}"
Q114867465,Early Old Babylonian Period,7ffbftf7p,UNRESOLVED_FOR_SCA,0.00,true,false,silver,1,0,3,"{""qid"": {""id"": ""Q114867465"", ""label"": ""Early Old Babylonian Period""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""7ffbftf7p""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q11514315"", ""label"": ""historical period""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q109384761"", ""label"": ""Ur III period""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q1471568"", ""label"": ""Old Babylonian Period""}}], ""temporal"": [{""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""7ffbftf7p""}}, {""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-2000-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-1900-00-00T00:00:00Z;precision=9""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q114867465"", ""label"": ""Early Old Babylonian Period""}, ""periodo_ids"": [""7ffbftf7p""], ""property_ids"": [""P155"", ""P156"", ""P31"", ""P580"", ""P582"", ""P9350""]}]}"
Q114867907,Ebla Period,7ffbfh6rb,UNRESOLVED_FOR_SCA,0.00,true,false,silver,2,0,3,"{""qid"": {""id"": ""Q114867907"", ""label"": ""Ebla Period""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""7ffbfh6rb""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q11514315"", ""label"": ""historical period""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q3448837"", ""label"": ""middle chronology""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-2300-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-2250-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""7ffbfh6rb""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q114867907"", ""label"": ""Ebla Period""}, ""periodo_ids"": [""7ffbfh6rb""], ""property_ids"": [""P31"", ""P580"", ""P582"", ""P9350""]}]}"
Q114868851,Lagash II Period,7ffbf9qf7,UNRESOLVED_FOR_SCA,0.00,true,false,silver,1,0,3,"{""qid"": {""id"": ""Q114868851"", ""label"": ""Lagash II Period""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""7ffbf9qf7""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q11514315"", ""label"": ""historical period""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q419594"", ""label"": ""Akkad period""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q109384761"", ""label"": ""Ur III period""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-2200-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-2100-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""7ffbf9qf7""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q114868851"", ""label"": ""Lagash II Period""}, ""periodo_ids"": [""7ffbf9qf7""], ""property_ids"": [""P155"", ""P156"", ""P31"", ""P580"", ""P582"", ""P9350""]}]}"
Q114868885,Linear Elamite Period,7ffbf44sn,UNRESOLVED_FOR_SCA,0.00,true,false,silver,1,0,3,"{""qid"": {""id"": ""Q114868885"", ""label"": ""Linear Elamite Period""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""7ffbf44sn""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q11514315"", ""label"": ""historical period""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q29297301"", ""label"": ""Old Elamite period""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q419594"", ""label"": ""Akkad period""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q29297151"", ""label"": ""Middle Elamite period""}}], ""temporal"": [{""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""7ffbf44sn""}}, {""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-2200-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-2000-00-00T00:00:00Z;precision=9""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q114868885"", ""label"": ""Linear Elamite Period""}, ""periodo_ids"": [""7ffbf44sn""], ""property_ids"": [""P155"", ""P156"", ""P31"", ""P580"", ""P582"", ""P9350""]}]}"
Q114868919,Middle Assyrian Period,7ffbfnbsj,UNRESOLVED_FOR_SCA,0.00,true,false,silver,1,0,3,"{""qid"": {""id"": ""Q114868919"", ""label"": ""Middle Assyrian Period""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""7ffbfnbsj""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q11514315"", ""label"": ""historical period""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q15782728"", ""label"": ""Old-Assyrian period""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q114869081"", ""label"": ""Neo Assyrian Period""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-1400-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-1000-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""7ffbfnbsj""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q114868919"", ""label"": ""Middle Assyrian Period""}, ""periodo_ids"": [""7ffbfnbsj""], ""property_ids"": [""P155"", ""P156"", ""P31"", ""P580"", ""P582"", ""P9350""]}]}"
Q114869008,Middle Hittite Period,7ffbf8qk6,UNRESOLVED_FOR_SCA,0.00,true,false,silver,1,0,3,"{""qid"": {""id"": ""Q114869008"", ""label"": ""Middle Hittite Period""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""7ffbf8qk6""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q11514315"", ""label"": ""historical period""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q1471568"", ""label"": ""Old Babylonian Period""}}], ""temporal"": [{""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""7ffbf8qk6""}}, {""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-1500-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-1100-00-00T00:00:00Z;precision=9""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q114869008"", ""label"": ""Middle Hittite Period""}, ""periodo_ids"": [""7ffbf8qk6""], ""property_ids"": [""P155"", ""P31"", ""P580"", ""P582"", ""P9350""]}]}"
Q114869081,Neo Assyrian Period,7ffbfzf7k,UNRESOLVED_FOR_SCA,0.00,true,false,silver,1,0,3,"{""qid"": {""id"": ""Q114869081"", ""label"": ""Neo Assyrian Period""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""7ffbfzf7k""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q11514315"", ""label"": ""historical period""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q114868919"", ""label"": ""Middle Assyrian Period""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-0911-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-0612-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""7ffbfzf7k""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q114869081"", ""label"": ""Neo Assyrian Period""}, ""periodo_ids"": [""7ffbfzf7k""], ""property_ids"": [""P155"", ""P31"", ""P580"", ""P582"", ""P9350""]}]}"
Q114869307,Neo Babylonian Period,7ffbfqvg7,UNRESOLVED_FOR_SCA,0.00,true,false,silver,1,0,3,"{""qid"": {""id"": ""Q114869307"", ""label"": ""Neo Babylonian Period""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""7ffbfqvg7""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q11514315"", ""label"": ""historical period""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q22809362"", ""label"": ""Late Babylonian Period""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q114867307"", ""label"": ""Achaemenid Period""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q115667399"", ""label"": ""Persian period""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-0626-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-0539-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""7ffbfqvg7""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q114869307"", ""label"": ""Neo Babylonian Period""}, ""periodo_ids"": [""7ffbfqvg7""], ""property_ids"": [""P155"", ""P156"", ""P31"", ""P580"", ""P582"", ""P9350""]}]}"
Q114877803,Uruk III Period,7ffbf3bb5,UNRESOLVED_FOR_SCA,0.00,true,false,silver,1,0,3,"{""qid"": {""id"": ""Q114877803"", ""label"": ""Uruk III Period""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""7ffbf3bb5""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q11514315"", ""label"": ""historical period""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q114877809"", ""label"": ""Uruk IV Period""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q99299898"", ""label"": ""Early Dynastic I""}}], ""temporal"": [{""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""7ffbf3bb5""}}, {""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-3200-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-3000-00-00T00:00:00Z;precision=9""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q114877803"", ""label"": ""Uruk III Period""}, ""periodo_ids"": [""7ffbf3bb5""], ""property_ids"": [""P155"", ""P156"", ""P31"", ""P580"", ""P582"", ""P9350""]}]}"
Q114877809,Uruk IV Period,7ffbfz8rq,UNRESOLVED_FOR_SCA,0.00,true,false,silver,2,0,3,"{""qid"": {""id"": ""Q114877809"", ""label"": ""Uruk IV Period""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""7ffbfz8rq""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q11514315"", ""label"": ""historical period""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q3448837"", ""label"": ""middle chronology""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q114877817"", ""label"": ""Uruk V Period""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q114877803"", ""label"": ""Uruk III Period""}}], ""temporal"": [{""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""7ffbfz8rq""}}, {""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-3350-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-3200-00-00T00:00:00Z;precision=9""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q114877809"", ""label"": ""Uruk IV Period""}, ""periodo_ids"": [""7ffbfz8rq""], ""property_ids"": [""P155"", ""P156"", ""P31"", ""P580"", ""P582"", ""P9350""]}]}"
Q114877817,Uruk V Period,7ffbf4k4d,UNRESOLVED_FOR_SCA,0.00,true,false,silver,1,0,3,"{""qid"": {""id"": ""Q114877817"", ""label"": ""Uruk V Period""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""7ffbf4k4d""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q11514315"", ""label"": ""historical period""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q114877809"", ""label"": ""Uruk IV Period""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q114877825"", ""label"": ""Pre-Writing Period""}}], ""temporal"": [{""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""7ffbf4k4d""}}, {""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-3500-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-3350-00-00T00:00:00Z;precision=9""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q114877817"", ""label"": ""Uruk V Period""}, ""periodo_ids"": [""7ffbf4k4d""], ""property_ids"": [""P155"", ""P156"", ""P31"", ""P580"", ""P582"", ""P9350""]}]}"
